location_from,location_to,classification_from,classification_to,comment,skos_uri
US,US,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UM,UM,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UY,UY,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UZ,UZ,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VU,VU,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VE,VE,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VN,VN,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VG,VG,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VI,VI,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
WF,WF,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
EH,EH,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
YE,YE,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ZM,ZM,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ZW,ZW,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
XK,XK,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
BV,BV,bonsai,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
